workload,prompt_idx,policy,avg_latency,net_speedup,wasted_tokens_per_accepted
humaneval,88,fixed_1,2.0116968154907227,0.8766598780610946,0.0967741935483871
humaneval,89,fixed_1,1.7366726398468018,1.0200533131396694,0.0967741935483871
humaneval,90,fixed_1,1.7041380405426025,0.494236096139261,0.0
humaneval,91,fixed_1,1.6836273670196533,0.9433736756803832,0.06451612903225806
humaneval,92,fixed_1,1.7940640449523926,0.3569243240729051,0.06451612903225806
humaneval,93,fixed_1,1.789416790008545,0.9172777634324705,0.03125
humaneval,94,fixed_1,4.595594882965088,0.3975423082426327,0.13333333333333333
humaneval,95,fixed_1,1.8676488399505615,0.9675731893089247,0.03125
humaneval,96,fixed_1,1.7726824283599854,0.9348847349670196,0.0
humaneval,97,fixed_1,1.6511576175689697,0.9896236450533156,0.03125
humaneval,98,fixed_1,1.5914068222045898,1.0891148916738729,0.13333333333333333
humaneval,99,fixed_1,0.5356030464172363,0.8524301552382793,0.6666666666666666
humaneval,100,fixed_1,1.974501371383667,0.8900442532106188,0.2068965517241379
humaneval,101,fixed_1,0.9176185131072998,0.9648628094526799,0.13333333333333333
humaneval,102,fixed_1,1.6514668464660645,0.9634902582075241,0.0
humaneval,103,fixed_1,1.727454662322998,0.433311434592925,0.06451612903225806
humaneval,104,fixed_1,1.8026785850524902,0.9541095323332339,0.0967741935483871
humaneval,105,fixed_1,2.6075148582458496,0.6884308900940045,0.16666666666666666
humaneval,106,fixed_1,1.8457694053649902,0.9447933908210038,0.13333333333333333
humaneval,107,fixed_1,1.9676406383514404,0.83395838763254,0.0967741935483871
humaneval,108,fixed_1,1.7794671058654785,0.900038399566109,0.03125
humaneval,109,fixed_1,3.405235528945923,0.5010848520293198,0.03125
humaneval,110,fixed_1,1.880687952041626,0.9395950420483719,0.2068965517241379
humaneval,111,fixed_1,1.9305448532104492,0.9138663889112557,0.16666666666666666
humaneval,112,fixed_1,1.8856747150421143,0.8508931428673301,0.0967741935483871
humaneval,113,fixed_1,2.1023061275482178,0.7667562477382168,0.2413793103448276
humaneval,114,fixed_1,1.7442412376403809,0.9714832587421496,0.0967741935483871
humaneval,115,fixed_1,4.127285003662109,0.4305707994783459,0.06451612903225806
humaneval,116,fixed_1,2.1066479682922363,0.8387400884706768,0.37037037037037035
humaneval,117,fixed_1,1.9564754962921143,0.8251945240909363,0.16666666666666666
humaneval,118,fixed_1,1.7073407173156738,0.9455047865511277,0.0
humaneval,119,fixed_1,1.8609275817871094,0.916816479477524,0.13333333333333333
humaneval,120,fixed_1,2.1100027561187744,0.8406667666290809,0.06451612903225806
humaneval,121,fixed_1,1.7563600540161133,0.9796886207516302,0.06451612903225806
humaneval,122,fixed_1,1.7797939777374268,0.924670297925103,0.13333333333333333
humaneval,123,fixed_1,2.2111799716949463,0.7558119637568561,0.2857142857142857
humaneval,124,fixed_1,2.673069477081299,0.6793439083897076,0.06451612903225806
humaneval,125,fixed_1,1.3289310932159424,0.8447850452668947,0.4117647058823529
humaneval,126,fixed_1,2.281961441040039,0.7518304838244574,0.13333333333333333
humaneval,127,fixed_1,2.1876091957092285,0.7366340224803057,0.03125
humaneval,128,fixed_1,2.0978057384490967,0.7761138832584087,0.5599999999999999
humaneval,129,fixed_1,9.212909460067749,0.20199288111822492,0.13333333333333333
humaneval,130,fixed_1,15.768848657608032,0.11315837796700284,0.0967741935483871
humaneval,131,fixed_1,3.429281234741211,0.4901421411611458,0.2413793103448276
humaneval,132,fixed_1,3.6854453086853027,0.44419208121580467,0.0
humaneval,133,fixed_1,8.039109945297241,0.20663772090970553,0.0967741935483871
humaneval,134,fixed_1,2.8014307022094727,0.4960207835675961,0.041666666666666664
humaneval,135,fixed_1,3.8734028339385986,0.45747927103575853,0.32142857142857145
humaneval,136,fixed_1,4.108452320098877,0.40458788012927965,0.2068965517241379
humaneval,137,fixed_1,4.394927263259888,0.3656353992839512,0.13333333333333333
humaneval,138,fixed_1,3.4545528888702393,0.481371025598289,0.2857142857142857
humaneval,139,fixed_1,3.5954954624176025,0.43117393000451376,0.2068965517241379
humaneval,140,fixed_1,3.6293928623199463,0.5269949103241807,0.2068965517241379
humaneval,141,fixed_1,13.53248119354248,0.12437723905880513,0.03125
humaneval,142,fixed_1,8.578985452651978,0.1882720426465113,0.03125
humaneval,143,fixed_1,5.729276657104492,0.3159070071785953,0.13333333333333333
humaneval,144,fixed_1,1.710768461227417,0.486231519188325,0.15384615384615385
humaneval,145,fixed_1,3.5350911617279053,0.49642438680626283,0.06451612903225806
humaneval,146,fixed_1,3.6491355895996094,0.47209645839061093,0.03125
humaneval,147,fixed_1,8.793727159500122,0.1819906508495044,0.2413793103448276
humaneval,148,fixed_1,15.388537883758545,0.10383102396518752,0.13333333333333333
humaneval,149,fixed_1,10.304067611694336,0.16828819082394367,0.03125
humaneval,150,fixed_1,3.2374157905578613,0.5545560821480339,0.0
humaneval,151,fixed_1,4.123439073562622,0.40718701989256173,0.16666666666666666
humaneval,152,fixed_1,15.074833154678345,0.04235045647897047,0.0967741935483871
humaneval,153,fixed_1,16.303232669830322,0.10218359229182661,0.16666666666666666
humaneval,154,fixed_1,3.982591390609741,0.42105598718022935,0.2413793103448276
humaneval,155,fixed_1,3.155813455581665,0.5583501637638093,0.13333333333333333
humaneval,156,fixed_1,3.412806510925293,0.5192779300880487,0.03125
humaneval,157,fixed_1,3.4074103832244873,0.48857586370844924,0.06451612903225806
humaneval,158,fixed_1,3.578697681427002,0.448375985150311,0.06451612903225806
humaneval,159,fixed_1,15.655458927154541,0.11748842443580061,0.0967741935483871
humaneval,160,fixed_1,10.922928094863892,0.15832261264828165,0.038461538461538464
humaneval,161,fixed_1,3.563866376876831,0.4715641400463301,0.13333333333333333
humaneval,162,fixed_1,3.431448221206665,0.47058749961872604,0.0967741935483871
humaneval,163,fixed_1,3.406123638153076,0.49519183319312926,0.03125
humaneval,0,fixed_2,1.9096856117248535,1.2840578331399453,0.1111111111111111
humaneval,1,fixed_2,2.957141637802124,0.5217312116896746,0.09523809523809523
