workload,prompt_idx,policy,error_type,K,accepted_or_entropy
gsm8k,33,fixed_1,Under-Drafting,1,0.015913795679807663
gsm8k,33,fixed_1,Under-Drafting,1,0.0002826371055562049
gsm8k,33,fixed_1,Under-Drafting,1,0.000325049419188872
gsm8k,33,fixed_1,Under-Drafting,1,0.052324652671813965
gsm8k,33,fixed_1,Under-Drafting,1,0.014410988427698612
gsm8k,33,fixed_1,Under-Drafting,1,4.345947309047915e-05
gsm8k,33,fixed_1,Under-Drafting,1,0.0076536028645932674
gsm8k,33,fixed_1,Under-Drafting,1,0.08177299797534943
gsm8k,33,fixed_1,Under-Drafting,1,0.06305429339408875
gsm8k,33,fixed_1,Under-Drafting,1,0.00024856446543708444
gsm8k,33,fixed_1,Under-Drafting,1,0.0002790452854242176
gsm8k,33,fixed_1,Under-Drafting,1,0.00313825742341578
gsm8k,33,fixed_1,Under-Drafting,1,0.0032167178578674793
gsm8k,33,fixed_1,Under-Drafting,1,0.0009410324855707586
gsm8k,33,fixed_1,Under-Drafting,1,7.681391434744e-05
gsm8k,34,fixed_1,Under-Drafting,1,0.0007021685596555471
gsm8k,34,fixed_1,Under-Drafting,1,0.054321564733982086
gsm8k,34,fixed_1,Under-Drafting,1,0.043042607605457306
gsm8k,34,fixed_1,Under-Drafting,1,0.0018345913849771023
gsm8k,34,fixed_1,Under-Drafting,1,0.009242735803127289
gsm8k,34,fixed_1,Under-Drafting,1,0.11796288192272186
gsm8k,34,fixed_1,Under-Drafting,1,0.0006943984772078693
gsm8k,34,fixed_1,Under-Drafting,1,0.031221231445670128
gsm8k,34,fixed_1,Under-Drafting,1,0.1054573580622673
gsm8k,34,fixed_1,Under-Drafting,1,0.005648404825478792
gsm8k,34,fixed_1,Under-Drafting,1,0.01010230090469122
gsm8k,34,fixed_1,Under-Drafting,1,0.00032133478089235723
gsm8k,34,fixed_1,Under-Drafting,1,0.0011823463719338179
gsm8k,34,fixed_1,Under-Drafting,1,0.02370433323085308
gsm8k,34,fixed_1,Under-Drafting,1,0.0917278379201889
gsm8k,34,fixed_1,Under-Drafting,1,5.2414205129025504e-05
gsm8k,34,fixed_1,Under-Drafting,1,0.00046426948392763734
gsm8k,34,fixed_1,Under-Drafting,1,0.0014968086034059525
gsm8k,34,fixed_1,Under-Drafting,1,1.251189132744912e-05
gsm8k,34,fixed_1,Under-Drafting,1,0.0002196958812419325
gsm8k,34,fixed_1,Under-Drafting,1,0.1138356477022171
gsm8k,34,fixed_1,Under-Drafting,1,0.0002027243172051385
gsm8k,35,fixed_1,Under-Drafting,1,0.04520958289504051
gsm8k,35,fixed_1,Under-Drafting,1,6.29219357506372e-05
gsm8k,35,fixed_1,Under-Drafting,1,0.13681159913539886
gsm8k,35,fixed_1,Under-Drafting,1,0.16771842539310455
gsm8k,35,fixed_1,Under-Drafting,1,5.054228677181527e-05
gsm8k,35,fixed_1,Under-Drafting,1,0.0030566337518393993
gsm8k,35,fixed_1,Under-Drafting,1,0.0005669040256179869
gsm8k,35,fixed_1,Under-Drafting,1,0.008184641599655151
gsm8k,35,fixed_1,Under-Drafting,1,0.0022740194108337164
gsm8k,35,fixed_1,Under-Drafting,1,3.7574097859760514e-06
gsm8k,35,fixed_1,Under-Drafting,1,4.646779416361824e-05
gsm8k,35,fixed_1,Under-Drafting,1,0.010232143104076385
gsm8k,35,fixed_1,Under-Drafting,1,0.13699649274349213
gsm8k,35,fixed_1,Under-Drafting,1,0.000834649836178869
gsm8k,35,fixed_1,Under-Drafting,1,0.01179818157106638
gsm8k,35,fixed_1,Under-Drafting,1,1.2693406006292207e-06
gsm8k,36,fixed_1,Under-Drafting,1,0.07269105315208435
gsm8k,36,fixed_1,Under-Drafting,1,0.027519982308149338
gsm8k,36,fixed_1,Under-Drafting,1,0.024224089458584785
gsm8k,36,fixed_1,Under-Drafting,1,0.05458933115005493
gsm8k,36,fixed_1,Under-Drafting,1,0.00014295484288595617
gsm8k,36,fixed_1,Under-Drafting,1,0.0001684369781287387
gsm8k,36,fixed_1,Under-Drafting,1,0.0006622415385209024
gsm8k,36,fixed_1,Under-Drafting,1,0.03826826438307762
gsm8k,36,fixed_1,Under-Drafting,1,0.002469368977472186
gsm8k,36,fixed_1,Under-Drafting,1,0.00034735427470877767
gsm8k,36,fixed_1,Under-Drafting,1,0.0002696657902561128
gsm8k,36,fixed_1,Under-Drafting,1,0.005944510921835899
gsm8k,36,fixed_1,Under-Drafting,1,0.0040678903460502625
gsm8k,36,fixed_1,Under-Drafting,1,0.00013961437798570842
gsm8k,36,fixed_1,Under-Drafting,1,0.025572240352630615
gsm8k,36,fixed_1,Under-Drafting,1,0.09905707091093063
gsm8k,36,fixed_1,Under-Drafting,1,0.0007556223426945508
gsm8k,36,fixed_1,Under-Drafting,1,0.07503071427345276
gsm8k,36,fixed_1,Under-Drafting,1,0.002345545217394829
gsm8k,36,fixed_1,Under-Drafting,1,0.003370573977008462
gsm8k,36,fixed_1,Under-Drafting,1,0.0016022117342799902
gsm8k,37,fixed_1,Under-Drafting,1,0.00600217841565609
gsm8k,37,fixed_1,Under-Drafting,1,0.004036018159240484
gsm8k,37,fixed_1,Under-Drafting,1,0.022850193083286285
gsm8k,37,fixed_1,Under-Drafting,1,0.0007993500330485404
gsm8k,37,fixed_1,Under-Drafting,1,0.11211968958377838
gsm8k,37,fixed_1,Under-Drafting,1,0.008481190539896488
gsm8k,37,fixed_1,Under-Drafting,1,0.0001972103927982971
gsm8k,37,fixed_1,Under-Drafting,1,0.0038265425246208906
gsm8k,37,fixed_1,Under-Drafting,1,0.005543517880141735
gsm8k,37,fixed_1,Under-Drafting,1,0.04311124607920647
gsm8k,37,fixed_1,Under-Drafting,1,1.6695898011676036e-05
gsm8k,37,fixed_1,Under-Drafting,1,0.12352075427770615
gsm8k,37,fixed_1,Under-Drafting,1,0.006304116919636726
gsm8k,37,fixed_1,Under-Drafting,1,5.838669676450081e-05
gsm8k,37,fixed_1,Under-Drafting,1,0.011554613709449768
gsm8k,37,fixed_1,Under-Drafting,1,1.1066815204685554e-05
gsm8k,38,fixed_1,Under-Drafting,1,0.011607381515204906
gsm8k,38,fixed_1,Under-Drafting,1,0.15492099523544312
gsm8k,38,fixed_1,Under-Drafting,1,0.0005336346221156418
gsm8k,38,fixed_1,Under-Drafting,1,0.0038138991221785545
gsm8k,38,fixed_1,Under-Drafting,1,0.005529105197638273
gsm8k,38,fixed_1,Under-Drafting,1,0.00030532749951817095
gsm8k,38,fixed_1,Under-Drafting,1,0.001051408820785582
gsm8k,38,fixed_1,Under-Drafting,1,0.00012707577843684703
gsm8k,38,fixed_1,Under-Drafting,1,0.021390534937381744
gsm8k,38,fixed_1,Under-Drafting,1,0.0011446364223957062
gsm8k,38,fixed_1,Under-Drafting,1,0.016324467957019806
gsm8k,38,fixed_1,Under-Drafting,1,0.002526129363104701
gsm8k,38,fixed_1,Under-Drafting,1,0.0002257023734273389
gsm8k,38,fixed_1,Under-Drafting,1,0.002630777657032013
gsm8k,38,fixed_1,Under-Drafting,1,0.00019070904818363488
gsm8k,38,fixed_1,Under-Drafting,1,0.01699386164546013
gsm8k,38,fixed_1,Under-Drafting,1,0.00014995808305684477
gsm8k,39,fixed_1,Under-Drafting,1,0.0067727952264249325
gsm8k,39,fixed_1,Under-Drafting,1,0.027932709082961082
gsm8k,39,fixed_1,Under-Drafting,1,0.0058019426651299
gsm8k,39,fixed_1,Under-Drafting,1,0.025074079632759094
gsm8k,39,fixed_1,Under-Drafting,1,0.08129555732011795
gsm8k,39,fixed_1,Under-Drafting,1,0.0136710274964571
gsm8k,39,fixed_1,Under-Drafting,1,0.07115817815065384
gsm8k,40,fixed_1,Under-Drafting,1,0.014149520546197891
gsm8k,40,fixed_1,Under-Drafting,1,0.008431000635027885
gsm8k,40,fixed_1,Under-Drafting,1,0.006705150473862886
gsm8k,40,fixed_1,Under-Drafting,1,0.0006167017272673547
gsm8k,40,fixed_1,Under-Drafting,1,0.0031858556903898716
gsm8k,40,fixed_1,Under-Drafting,1,7.126211130525917e-05
gsm8k,40,fixed_1,Under-Drafting,1,0.016666516661643982
gsm8k,40,fixed_1,Under-Drafting,1,0.0003047467034775764
gsm8k,40,fixed_1,Under-Drafting,1,0.002815027954056859
gsm8k,40,fixed_1,Under-Drafting,1,0.003876132657751441
gsm8k,40,fixed_1,Under-Drafting,1,0.00029417790938168764
gsm8k,40,fixed_1,Under-Drafting,1,0.004034061450511217
gsm8k,40,fixed_1,Under-Drafting,1,0.004654905293136835
gsm8k,40,fixed_1,Under-Drafting,1,2.0640149159589782e-05
gsm8k,40,fixed_1,Under-Drafting,1,0.16556355357170105
gsm8k,40,fixed_1,Under-Drafting,1,0.007352147251367569
gsm8k,40,fixed_1,Under-Drafting,1,0.0027935553807765245
gsm8k,40,fixed_1,Under-Drafting,1,0.00025833651307038963
gsm8k,40,fixed_1,Under-Drafting,1,0.010287177748978138
gsm8k,40,fixed_1,Under-Drafting,1,0.049550749361515045
gsm8k,40,fixed_1,Under-Drafting,1,0.005022373050451279
gsm8k,41,fixed_1,Under-Drafting,1,0.06747785955667496
gsm8k,41,fixed_1,Under-Drafting,1,0.12467017024755478
gsm8k,41,fixed_1,Under-Drafting,1,0.019288362935185432
gsm8k,41,fixed_1,Under-Drafting,1,0.09352001547813416
gsm8k,41,fixed_1,Under-Drafting,1,0.0026446105912327766
gsm8k,41,fixed_1,Under-Drafting,1,0.0055601876229047775
gsm8k,41,fixed_1,Under-Drafting,1,0.006856335327029228
gsm8k,41,fixed_1,Under-Drafting,1,0.000816069426946342
gsm8k,41,fixed_1,Under-Drafting,1,0.18578189611434937
gsm8k,41,fixed_1,Under-Drafting,1,0.0019280033884570003
gsm8k,41,fixed_1,Under-Drafting,1,5.192281969357282e-05
gsm8k,42,fixed_1,Under-Drafting,1,0.029854947701096535
gsm8k,42,fixed_1,Under-Drafting,1,0.0062212818302214146
gsm8k,42,fixed_1,Under-Drafting,1,0.007626156322658062
gsm8k,42,fixed_1,Under-Drafting,1,0.017094429582357407
gsm8k,42,fixed_1,Under-Drafting,1,0.024818263947963715
gsm8k,42,fixed_1,Under-Drafting,1,0.0015224565286189318
gsm8k,42,fixed_1,Under-Drafting,1,0.02307210862636566
gsm8k,42,fixed_1,Under-Drafting,1,0.001399964326992631
gsm8k,42,fixed_1,Under-Drafting,1,2.390952658970491e-06
gsm8k,42,fixed_1,Under-Drafting,1,0.013223790563642979
gsm8k,42,fixed_1,Under-Drafting,1,0.0035415668971836567
gsm8k,42,fixed_1,Under-Drafting,1,0.06795700639486313
gsm8k,42,fixed_1,Under-Drafting,1,0.04513292759656906
gsm8k,42,fixed_1,Under-Drafting,1,0.00035302279866300523
gsm8k,42,fixed_1,Under-Drafting,1,0.06604921072721481
gsm8k,42,fixed_1,Under-Drafting,1,0.10488247871398926
gsm8k,42,fixed_1,Under-Drafting,1,0.0002902913256548345
gsm8k,42,fixed_1,Under-Drafting,1,0.0005692573613487184
gsm8k,42,fixed_1,Under-Drafting,1,4.532525781542063e-05
gsm8k,43,fixed_1,Under-Drafting,1,0.1359579861164093
gsm8k,43,fixed_1,Under-Drafting,1,0.016731057316064835
gsm8k,43,fixed_1,Under-Drafting,1,0.001240395475178957
gsm8k,43,fixed_1,Under-Drafting,1,0.030283024534583092
gsm8k,43,fixed_1,Under-Drafting,1,0.0034035574644804
gsm8k,43,fixed_1,Under-Drafting,1,0.0007919328054413199
gsm8k,43,fixed_1,Under-Drafting,1,0.006728961132466793
gsm8k,43,fixed_1,Under-Drafting,1,0.17614075541496277
gsm8k,43,fixed_1,Under-Drafting,1,1.9655633877846412e-05
gsm8k,43,fixed_1,Under-Drafting,1,0.0006883961032144725
gsm8k,44,fixed_1,Under-Drafting,1,0.011135636828839779
gsm8k,44,fixed_1,Under-Drafting,1,0.13401800394058228
gsm8k,44,fixed_1,Under-Drafting,1,0.010959512554109097
gsm8k,44,fixed_1,Under-Drafting,1,0.00036233291029930115
gsm8k,44,fixed_1,Under-Drafting,1,0.0013222324196249247
gsm8k,44,fixed_1,Under-Drafting,1,0.0003085733042098582
gsm8k,44,fixed_1,Under-Drafting,1,0.0013819643063470721
gsm8k,44,fixed_1,Under-Drafting,1,0.010253103449940681
gsm8k,44,fixed_1,Under-Drafting,1,0.1354704201221466
gsm8k,44,fixed_1,Under-Drafting,1,0.009601674973964691
gsm8k,44,fixed_1,Under-Drafting,1,0.16791751980781555
gsm8k,44,fixed_1,Under-Drafting,1,0.04870815947651863
gsm8k,44,fixed_1,Under-Drafting,1,0.00035184118314646184
gsm8k,44,fixed_1,Under-Drafting,1,3.449892028584145e-05
gsm8k,44,fixed_1,Under-Drafting,1,1.686792711552698e-05
gsm8k,45,fixed_1,Under-Drafting,1,0.016407694667577744
gsm8k,45,fixed_1,Under-Drafting,1,6.816737732151523e-05
gsm8k,45,fixed_1,Under-Drafting,1,0.1409740149974823
gsm8k,45,fixed_1,Under-Drafting,1,0.02946883998811245
gsm8k,45,fixed_1,Under-Drafting,1,0.14637623727321625
gsm8k,45,fixed_1,Under-Drafting,1,0.016771411523222923
gsm8k,45,fixed_1,Under-Drafting,1,0.00027209456311538815
gsm8k,45,fixed_1,Under-Drafting,1,0.02607579529285431
gsm8k,45,fixed_1,Under-Drafting,1,7.644724973943084e-05
gsm8k,45,fixed_1,Under-Drafting,1,0.0010257173562422395
gsm8k,45,fixed_1,Under-Drafting,1,0.0040204450488090515
gsm8k,45,fixed_1,Under-Drafting,1,0.001556882169097662
gsm8k,45,fixed_1,Under-Drafting,1,0.14753812551498413
gsm8k,45,fixed_1,Under-Drafting,1,0.0009388776961714029
gsm8k,45,fixed_1,Under-Drafting,1,4.616532169166021e-05
gsm8k,45,fixed_1,Under-Drafting,1,5.0661456043599173e-05
gsm8k,45,fixed_1,Under-Drafting,1,0.010540054179728031
gsm8k,45,fixed_1,Under-Drafting,1,0.014999506063759327
gsm8k,46,fixed_1,Under-Drafting,1,0.0009978655725717545
gsm8k,46,fixed_1,Under-Drafting,1,0.05951164662837982
gsm8k,46,fixed_1,Under-Drafting,1,0.10611983388662338
gsm8k,46,fixed_1,Under-Drafting,1,0.07481470704078674
gsm8k,46,fixed_1,Under-Drafting,1,0.032008931040763855
gsm8k,46,fixed_1,Under-Drafting,1,0.025530578568577766
gsm8k,46,fixed_1,Under-Drafting,1,0.03931008651852608
gsm8k,46,fixed_1,Under-Drafting,1,0.04086636006832123
gsm8k,46,fixed_1,Under-Drafting,1,0.04614659771323204
gsm8k,46,fixed_1,Under-Drafting,1,0.05985172465443611
gsm8k,46,fixed_1,Under-Drafting,1,0.01307632029056549
gsm8k,46,fixed_1,Under-Drafting,1,0.0053342427127063274
gsm8k,46,fixed_1,Under-Drafting,1,0.05291951447725296
gsm8k,46,fixed_1,Under-Drafting,1,0.00037282356061041355
gsm8k,46,fixed_1,Under-Drafting,1,0.001348851597867906
gsm8k,46,fixed_1,Under-Drafting,1,0.02400553971529007
gsm8k,46,fixed_1,Under-Drafting,1,0.16085951030254364
gsm8k,47,fixed_1,Under-Drafting,1,0.14314080774784088
gsm8k,47,fixed_1,Under-Drafting,1,0.07572346925735474
gsm8k,47,fixed_1,Under-Drafting,1,0.17174962162971497
gsm8k,47,fixed_1,Under-Drafting,1,0.006779803428798914
gsm8k,47,fixed_1,Under-Drafting,1,0.004959794692695141
gsm8k,47,fixed_1,Under-Drafting,1,0.0016084812814369798
gsm8k,47,fixed_1,Under-Drafting,1,0.013038501143455505
gsm8k,47,fixed_1,Under-Drafting,1,0.09215995669364929
gsm8k,47,fixed_1,Under-Drafting,1,0.0001261312427232042
gsm8k,47,fixed_1,Under-Drafting,1,0.08843532204627991
gsm8k,47,fixed_1,Under-Drafting,1,5.3205221774987876e-05
gsm8k,47,fixed_1,Under-Drafting,1,0.00974845327436924
gsm8k,47,fixed_1,Under-Drafting,1,0.020240630954504013
gsm8k,47,fixed_1,Under-Drafting,1,6.106653472670587e-06
gsm8k,48,fixed_1,Under-Drafting,1,0.05877913162112236
gsm8k,48,fixed_1,Under-Drafting,1,2.9897175409132615e-05
gsm8k,48,fixed_1,Under-Drafting,1,0.07359542697668076
gsm8k,48,fixed_1,Under-Drafting,1,0.06229623779654503
gsm8k,48,fixed_1,Under-Drafting,1,0.010657580569386482
gsm8k,48,fixed_1,Under-Drafting,1,0.027813401073217392
gsm8k,48,fixed_1,Under-Drafting,1,0.010603899136185646
gsm8k,48,fixed_1,Under-Drafting,1,0.0001166250731330365
gsm8k,48,fixed_1,Under-Drafting,1,0.18138305842876434
gsm8k,48,fixed_1,Under-Drafting,1,0.06246153265237808
gsm8k,48,fixed_1,Under-Drafting,1,0.12228739261627197
gsm8k,48,fixed_1,Under-Drafting,1,1.9714732388820266e-06
gsm8k,48,fixed_1,Under-Drafting,1,0.0012687387643381953
gsm8k,48,fixed_1,Under-Drafting,1,0.0003407841140870005
gsm8k,48,fixed_1,Under-Drafting,1,0.00045191371464170516
gsm8k,48,fixed_1,Under-Drafting,1,0.020553769543766975
gsm8k,49,fixed_1,Under-Drafting,1,0.09977155178785324
gsm8k,49,fixed_1,Under-Drafting,1,0.0005016222130507231
gsm8k,49,fixed_1,Under-Drafting,1,0.1119360402226448
gsm8k,49,fixed_1,Under-Drafting,1,0.084878109395504
gsm8k,49,fixed_1,Under-Drafting,1,0.030820216983556747
gsm8k,49,fixed_1,Under-Drafting,1,0.003527135355398059
gsm8k,49,fixed_1,Under-Drafting,1,0.0016062858048826456
gsm8k,49,fixed_1,Under-Drafting,1,3.353188731125556e-05
gsm8k,49,fixed_1,Under-Drafting,1,0.16734939813613892
gsm8k,49,fixed_1,Under-Drafting,1,0.16620756685733795
gsm8k,49,fixed_1,Under-Drafting,1,0.0640174075961113
gsm8k,49,fixed_1,Under-Drafting,1,3.389601261005737e-05
gsm8k,49,fixed_1,Under-Drafting,1,0.07859215140342712
gsm8k,49,fixed_1,Under-Drafting,1,0.12748166918754578
gsm8k,49,fixed_1,Under-Drafting,1,0.0018270363798364997
gsm8k,49,fixed_1,Under-Drafting,1,0.000861602951772511
gsm8k,49,fixed_1,Under-Drafting,1,0.005493109580129385
gsm8k,49,fixed_1,Under-Drafting,1,0.15061454474925995
gsm8k,49,fixed_1,Under-Drafting,1,0.002326412359252572
gsm8k,49,fixed_1,Under-Drafting,1,1.5938441720209084e-05
gsm8k,49,fixed_1,Under-Drafting,1,0.004193664062768221
gsm8k,49,fixed_1,Under-Drafting,1,0.024348927661776543
gsm8k,50,fixed_1,Under-Drafting,1,0.032853804528713226
gsm8k,50,fixed_1,Under-Drafting,1,0.023213960230350494
gsm8k,50,fixed_1,Under-Drafting,1,0.05079839378595352
gsm8k,50,fixed_1,Under-Drafting,1,0.1702500581741333
gsm8k,50,fixed_1,Under-Drafting,1,0.0010129250586032867
gsm8k,50,fixed_1,Under-Drafting,1,0.002870080294087529
gsm8k,50,fixed_1,Under-Drafting,1,5.5662043450865895e-05
gsm8k,50,fixed_1,Under-Drafting,1,2.5537676265230402e-05
gsm8k,50,fixed_1,Under-Drafting,1,5.837684511789121e-05
gsm8k,50,fixed_1,Under-Drafting,1,1.9749708371818997e-05
gsm8k,50,fixed_1,Under-Drafting,1,0.012255002744495869
gsm8k,50,fixed_1,Under-Drafting,1,0.012307548895478249
gsm8k,50,fixed_1,Under-Drafting,1,0.003383570583537221
gsm8k,51,fixed_1,Under-Drafting,1,0.025942454114556313
gsm8k,51,fixed_1,Under-Drafting,1,0.010012377053499222
gsm8k,51,fixed_1,Under-Drafting,1,0.05288424342870712
gsm8k,51,fixed_1,Under-Drafting,1,0.012084956280887127
gsm8k,51,fixed_1,Under-Drafting,1,0.0010659239487722516
gsm8k,52,fixed_1,Under-Drafting,1,0.01137164793908596
gsm8k,52,fixed_1,Under-Drafting,1,0.0031852053944021463
gsm8k,52,fixed_1,Under-Drafting,1,0.19594547152519226
gsm8k,52,fixed_1,Under-Drafting,1,0.03779358044266701
gsm8k,52,fixed_1,Under-Drafting,1,0.0303328987210989
gsm8k,52,fixed_1,Under-Drafting,1,0.0016737409168854356
gsm8k,52,fixed_1,Under-Drafting,1,0.00037782988511025906
gsm8k,52,fixed_1,Under-Drafting,1,0.0434659980237484
gsm8k,52,fixed_1,Under-Drafting,1,0.033086247742176056
gsm8k,52,fixed_1,Under-Drafting,1,0.13605690002441406
gsm8k,52,fixed_1,Under-Drafting,1,0.02045704424381256
gsm8k,52,fixed_1,Under-Drafting,1,3.2545081921853125e-05
gsm8k,53,fixed_1,Under-Drafting,1,0.02388082444667816
gsm8k,53,fixed_1,Under-Drafting,1,0.06775739043951035
gsm8k,53,fixed_1,Under-Drafting,1,0.19757290184497833
gsm8k,53,fixed_1,Under-Drafting,1,0.06944739818572998
gsm8k,53,fixed_1,Under-Drafting,1,0.12633883953094482
gsm8k,53,fixed_1,Under-Drafting,1,0.14543260633945465
gsm8k,53,fixed_1,Under-Drafting,1,0.011577153578400612
gsm8k,53,fixed_1,Under-Drafting,1,0.00041627653990872204
gsm8k,53,fixed_1,Under-Drafting,1,0.0003438554995227605
gsm8k,53,fixed_1,Under-Drafting,1,0.0009943123441189528
gsm8k,53,fixed_1,Under-Drafting,1,0.0016802678583189845
gsm8k,53,fixed_1,Under-Drafting,1,0.00034114744630642235
gsm8k,53,fixed_1,Under-Drafting,1,0.03333369269967079
gsm8k,53,fixed_1,Under-Drafting,1,0.0059468429535627365
gsm8k,53,fixed_1,Under-Drafting,1,0.13900867104530334
gsm8k,53,fixed_1,Under-Drafting,1,0.0050450218841433525
gsm8k,54,fixed_1,Under-Drafting,1,0.10697890818119049
gsm8k,54,fixed_1,Under-Drafting,1,0.0011175554245710373
gsm8k,54,fixed_1,Under-Drafting,1,0.06350087374448776
gsm8k,54,fixed_1,Under-Drafting,1,0.19801540672779083
gsm8k,54,fixed_1,Under-Drafting,1,0.0017500030808150768
gsm8k,54,fixed_1,Under-Drafting,1,0.03951505199074745
gsm8k,54,fixed_1,Under-Drafting,1,0.0001947741984622553
gsm8k,54,fixed_1,Under-Drafting,1,0.005300918128341436
gsm8k,54,fixed_1,Under-Drafting,1,0.00017867886344902217
gsm8k,54,fixed_1,Under-Drafting,1,0.1778537482023239
gsm8k,54,fixed_1,Under-Drafting,1,0.00022610797896049917
gsm8k,54,fixed_1,Under-Drafting,1,6.259979272726923e-05
gsm8k,54,fixed_1,Under-Drafting,1,0.07668844610452652
gsm8k,54,fixed_1,Under-Drafting,1,0.0005927784950472414
gsm8k,54,fixed_1,Under-Drafting,1,0.0003707870782818645
gsm8k,54,fixed_1,Under-Drafting,1,0.05375079810619354
gsm8k,54,fixed_1,Under-Drafting,1,0.003949824720621109
gsm8k,54,fixed_1,Under-Drafting,1,0.0011352798901498318
gsm8k,54,fixed_1,Under-Drafting,1,0.005410688929259777
gsm8k,54,fixed_1,Under-Drafting,1,0.0002831013116519898
gsm8k,55,fixed_1,Under-Drafting,1,0.013565950095653534
gsm8k,55,fixed_1,Under-Drafting,1,0.014610735699534416
gsm8k,55,fixed_1,Under-Drafting,1,0.13310538232326508
gsm8k,55,fixed_1,Under-Drafting,1,0.0013842148473486304
gsm8k,55,fixed_1,Under-Drafting,1,0.0005373746389523149
gsm8k,55,fixed_1,Under-Drafting,1,0.00046609732089564204
gsm8k,55,fixed_1,Under-Drafting,1,0.0009698530193418264
gsm8k,55,fixed_1,Under-Drafting,1,0.002785888034850359
gsm8k,55,fixed_1,Under-Drafting,1,0.10944324731826782
gsm8k,55,fixed_1,Under-Drafting,1,0.003186600049957633
gsm8k,55,fixed_1,Under-Drafting,1,0.14057663083076477
gsm8k,55,fixed_1,Under-Drafting,1,0.0030879690311849117
gsm8k,55,fixed_1,Under-Drafting,1,0.00994736235588789
gsm8k,55,fixed_1,Under-Drafting,1,0.0009251724113710225
gsm8k,55,fixed_1,Under-Drafting,1,0.022090479731559753
gsm8k,55,fixed_1,Under-Drafting,1,0.15251761674880981
gsm8k,55,fixed_1,Under-Drafting,1,0.0008282982744276524
gsm8k,56,fixed_1,Under-Drafting,1,0.02306460775434971
gsm8k,56,fixed_1,Under-Drafting,1,0.10269580036401749
gsm8k,56,fixed_1,Under-Drafting,1,0.0014616046100854874
gsm8k,56,fixed_1,Under-Drafting,1,0.00310482457280159
gsm8k,56,fixed_1,Under-Drafting,1,0.003143137553706765
gsm8k,56,fixed_1,Under-Drafting,1,0.000925715547055006
gsm8k,56,fixed_1,Under-Drafting,1,0.0007225199369713664
gsm8k,56,fixed_1,Under-Drafting,1,0.02471538819372654
gsm8k,56,fixed_1,Under-Drafting,1,0.004404093138873577
gsm8k,56,fixed_1,Under-Drafting,1,0.027059471234679222
gsm8k,57,fixed_1,Under-Drafting,1,0.0423915795981884
gsm8k,57,fixed_1,Under-Drafting,1,9.374598448630422e-05
gsm8k,57,fixed_1,Under-Drafting,1,0.06331878900527954
gsm8k,57,fixed_1,Under-Drafting,1,0.19795852899551392
gsm8k,57,fixed_1,Under-Drafting,1,0.020049354061484337
gsm8k,57,fixed_1,Under-Drafting,1,0.019793404266238213
gsm8k,57,fixed_1,Under-Drafting,1,0.0030765775591135025
gsm8k,57,fixed_1,Under-Drafting,1,0.005393883679062128
gsm8k,57,fixed_1,Under-Drafting,1,0.020701700821518898
gsm8k,57,fixed_1,Under-Drafting,1,0.09777417033910751
gsm8k,57,fixed_1,Under-Drafting,1,0.048395585268735886
gsm8k,57,fixed_1,Under-Drafting,1,4.6900654524506535e-06
gsm8k,58,fixed_1,Under-Drafting,1,0.021696027368307114
gsm8k,58,fixed_1,Under-Drafting,1,0.08372705429792404
gsm8k,58,fixed_1,Under-Drafting,1,0.01612463966012001
gsm8k,58,fixed_1,Under-Drafting,1,4.7638313844799995e-05
gsm8k,58,fixed_1,Under-Drafting,1,0.0019235135987401009
gsm8k,58,fixed_1,Under-Drafting,1,0.020235376432538033
gsm8k,58,fixed_1,Under-Drafting,1,0.006811841856688261
gsm8k,58,fixed_1,Under-Drafting,1,0.05426909774541855
gsm8k,58,fixed_1,Under-Drafting,1,6.668399146292359e-05
gsm8k,58,fixed_1,Under-Drafting,1,0.12789994478225708
gsm8k,58,fixed_1,Under-Drafting,1,0.000288794981315732
gsm8k,58,fixed_1,Under-Drafting,1,2.970742798424908e-06
gsm8k,58,fixed_1,Under-Drafting,1,0.012607427313923836
gsm8k,58,fixed_1,Under-Drafting,1,0.07625407725572586
gsm8k,58,fixed_1,Under-Drafting,1,4.635990262613632e-05
gsm8k,58,fixed_1,Under-Drafting,1,0.06769610941410065
gsm8k,58,fixed_1,Under-Drafting,1,0.018334882333874702
gsm8k,58,fixed_1,Under-Drafting,1,0.006283608265221119
gsm8k,58,fixed_1,Under-Drafting,1,0.0014691096730530262
gsm8k,58,fixed_1,Under-Drafting,1,0.0027456358075141907
gsm8k,59,fixed_1,Under-Drafting,1,0.004352251999080181
gsm8k,59,fixed_1,Under-Drafting,1,0.011621156707406044
gsm8k,59,fixed_1,Under-Drafting,1,0.05831407383084297
gsm8k,59,fixed_1,Under-Drafting,1,0.010436419397592545
gsm8k,59,fixed_1,Under-Drafting,1,0.12065581977367401
gsm8k,59,fixed_1,Under-Drafting,1,0.0012103910557925701
gsm8k,59,fixed_1,Under-Drafting,1,0.008747725747525692
gsm8k,59,fixed_1,Under-Drafting,1,0.014812289737164974
gsm8k,59,fixed_1,Under-Drafting,1,0.17657259106636047
gsm8k,59,fixed_1,Under-Drafting,1,0.005040755029767752
gsm8k,59,fixed_1,Under-Drafting,1,0.003448988776654005
gsm8k,59,fixed_1,Under-Drafting,1,0.03444117680191994
gsm8k,59,fixed_1,Under-Drafting,1,0.0001334027328994125
gsm8k,60,fixed_1,Under-Drafting,1,4.35117726738099e-06
